# Matter power spectrum P(k) at redshift z=1.297
# for k=1.05246e-05 to 30.0293 h/Mpc,
# number of wavenumbers equal to 616
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.959768992053e-02       7.352145910714e+03 
       2.005417884427e-02       7.319825051343e+03 
       2.052130083237e-02       7.282840081966e+03 
       2.099930361648e-02       7.241177703989e+03 
       2.148844073832e-02       7.194820068780e+03 
       2.198897171012e-02       7.143783640397e+03 
       2.250116219315e-02       7.088084584316e+03 
       2.302528420108e-02       7.027756320459e+03 
       2.356161633856e-02       6.962854827916e+03 
       2.411044408828e-02       6.893471758682e+03 
       2.467206016472e-02       6.819686565012e+03 
       2.524676495805e-02       6.741638901812e+03 
       2.583486709799e-02       6.659474373452e+03 
       2.643668417478e-02       6.573337760907e+03 
       2.705254366213e-02       6.483430574145e+03 
       2.768278409531e-02       6.389949508682e+03 
       2.832775656538e-02       6.293154757187e+03 
       2.898782659771e-02       6.193263771413e+03 
       2.966337648841e-02       6.090594380683e+03 
       3.035480817543e-02       5.985418259498e+03 
       3.106254672061e-02       5.878068616901e+03 
       3.178704447477e-02       5.768873984295e+03 
       3.252878598839e-02       5.658163758965e+03 
       3.328829371602e-02       5.546319756459e+03 
       3.406613454216e-02       5.433717958715e+03 
       3.486292713104e-02       5.320702554011e+03 
       3.567935007230e-02       5.207703583208e+03 
       3.651615076024e-02       5.095042730578e+03 
       3.737415490753e-02       4.983160055678e+03 
       3.825427655565e-02       4.872395169490e+03 
       3.915752840636e-02       4.763102256206e+03 
       4.008503226194e-02       4.655648366120e+03 
       4.103802932830e-02       4.550363900754e+03 
       4.201789010584e-02       4.447568127993e+03 
       4.302612356890e-02       4.347528130411e+03 
       4.406438531690e-02       4.250530409811e+03 
       4.513448437003e-02       4.156795353156e+03 
       4.623838828097e-02       4.066517061261e+03 
       4.737822624295e-02       3.979834590328e+03 
       4.855628989648e-02       3.896843177947e+03 
       4.977503157368e-02       3.817565793179e+03 
       5.103705977410e-02       3.741954663924e+03 
       5.234513174008e-02       3.669871326366e+03 
       5.370214309559e-02       3.601080344611e+03 
       5.511111462765e-02       3.535197200600e+03 
       5.657517642187e-02       3.471739058198e+03 
       5.809754970595e-02       3.410053111627e+03 
       5.968152689838e-02       3.349320888457e+03 
       6.133045049089e-02       3.288593145812e+03 
       6.304769150090e-02       3.226733558913e+03 
       6.483662829938e-02       3.162510750003e+03 
       6.670062664234e-02       3.094605718194e+03 
       6.864302170289e-02       3.021710796032e+03 
       7.066710281722e-02       2.942594930805e+03 
       7.277610152803e-02       2.856255587327e+03 
       7.497318334381e-02       2.762023564429e+03 
       7.726144344900e-02       2.659714298404e+03 
       7.964390641397e-02       2.549743384265e+03 
       8.212352978116e-02       2.433200042053e+03 
       8.470321125687e-02       2.311876331767e+03 
       8.738579912527e-02       2.188201289103e+03 
       9.017410542532e-02       2.065087274329e+03 
       9.307092139121e-02       1.945704787703e+03 
       9.607903464921e-02       1.833177127946e+03 
       9.920124768064e-02       1.730260149923e+03 
       1.024403970972e-01       1.639015436872e+03 
       1.057993733220e-01       1.560524314314e+03 
       1.092811403239e-01       1.494744462332e+03 
       1.128887551061e-01       1.440349811176e+03 
       1.166253867042e-01       1.394790496537e+03 
       1.204943344942e-01       1.354473284876e+03 
       1.244990456547e-01       1.315154614764e+03 
       1.286431316594e-01       1.272578997999e+03 
       1.329303837048e-01       1.223294286867e+03 
       1.373647869961e-01       1.165477179015e+03 
       1.419505338255e-01       1.099501143942e+03 
       1.466920353826e-01       1.027979455108e+03 
       1.515939322315e-01       9.552191756386e+02 
       1.566611033826e-01       8.861667189879e+02 
       1.618986738646e-01       8.251744656590e+02 
       1.673120206866e-01       7.749050191539e+02 
       1.729067770446e-01       7.356575689344e+02 
       1.786888345965e-01       7.052732428771e+02 
       1.846643435891e-01       6.797092340319e+02 
       1.908397105792e-01       6.543841350833e+02 
       1.972215934415e-01       6.247838720869e+02 
       2.038168933139e-01       5.892270100209e+02 
       2.106327430757e-01       5.492283759574e+02 
       2.176764919144e-01       5.086262999378e+02 
       2.249556854898e-01       4.716411262788e+02 
       2.324780411694e-01       4.410537878916e+02 
       2.402514177840e-01       4.171842313152e+02 
       2.482837793421e-01       3.978238862870e+02 
       2.565831521468e-01       3.793475368472e+02 
       2.651575747980e-01       3.587785313239e+02 
       2.740150406250e-01       3.354933544511e+02 
       2.831634322017e-01       3.114054523397e+02 
       2.926104477507e-01       2.894530064448e+02 
       3.023635194513e-01       2.713212077574e+02 
       3.124297239398e-01       2.563555232605e+02 
       3.228156856365e-01       2.424682945261e+02 
       3.335274739534e-01       2.278906705649e+02 
       3.445704959375e-01       2.125828517221e+02 
       3.559493864790e-01       1.979272240999e+02 
       3.676678988527e-01       1.851265172224e+02 
       3.797287990489e-01       1.740788735341e+02 
       3.921337680470e-01       1.636925629740e+02 
       4.048833168526e-01       1.532887019076e+02 
       4.179767196966e-01       1.431306462001e+02 
       4.314119711967e-01       1.338321371329e+02 
       4.451857734323e-01       1.255160121643e+02 
       4.592935586767e-01       1.178272180679e+02 
       4.737295528836e-01       1.104131862620e+02 
       4.884868838595e-01       1.033426937705e+02 
       5.035577363429e-01       9.685882048779e+01 
       5.189335539668e-01       9.094160243760e+01 
       5.346052854096e-01       8.538011215499e+01 
       5.505636691015e-01       8.011592788536e+01 
       5.667995479059e-01       7.523020340982e+01 
       5.833042025385e-01       7.072307199702e+01 
       6.000696904316e-01       6.652062277383e+01 
       6.170891755859e-01       6.257963392920e+01 
       6.343572348682e-01       5.890698672847e+01 
       6.518701272790e-01       5.549724144640e+01 
       6.696260148479e-01       5.231491001898e+01 
       6.876251267986e-01       4.933665790369e+01 
       7.058698621309e-01       4.655512439707e+01 
       7.243648294245e-01       4.395840361498e+01 
       7.431168261200e-01       4.152673280652e+01 
       7.621347624738e-01       3.924676010191e+01 
       7.814295376394e-01       3.710916322012e+01 
       8.010138767998e-01       3.510274020759e+01 
       8.209021389986e-01       3.321644391754e+01 
       8.411101053803e-01       3.144141075002e+01 
       8.616547570942e-01       2.976990052006e+01 
       8.825540512912e-01       2.819367794728e+01 
       9.038267025909e-01       2.670646989116e+01 
       9.254919762309e-01       2.530215952542e+01 
       9.475694979117e-01       2.397491728136e+01 
       9.700790841793e-01       2.271953258801e+01 
       9.930405960660e-01       2.153133289864e+01 
       1.016473817664e+00       2.040628085030e+01 
       1.040398360338e+00       1.934026350539e+01 
       1.064833592392e+00       1.832985812095e+01 
       1.089798593225e+00       1.737181018976e+01 
       1.115312130322e+00       1.646326375281e+01 
       1.141392656854e+00       1.560146249128e+01 
       1.168058327233e+00       1.478392784496e+01 
       1.195327027679e+00       1.400829082474e+01 
       1.223216418686e+00       1.327239697617e+01 
       1.251743986323e+00       1.257412731292e+01 
       1.280927099371e+00       1.191152063709e+01 
       1.310783069609e+00       1.128277433410e+01 
       1.341329212863e+00       1.068621540853e+01 
       1.372582908848e+00       1.012021661129e+01 
       1.404561658270e+00       9.583349905315e+00 
       1.437283136065e+00       9.074109081546e+00 
       1.470765240102e+00       8.591102645959e+00 
       1.505026135007e+00       8.133078599405e+00 
       1.540084291080e+00       7.698697948697e+00 
       1.575958518537e+00       7.286816060582e+00 
       1.612667997452e+00       6.896348923461e+00 
       1.650232303900e+00       6.526187223916e+00 
       1.688671432856e+00       6.175348375869e+00 
       1.728005818422e+00       5.842836080966e+00 
       1.768256351890e+00       5.527722698774e+00 
       1.809444398168e+00       5.229119387821e+00 
       1.851591810965e+00       4.946247019462e+00 
       1.894720947117e+00       4.678258489068e+00 
       1.938854680346e+00       4.424404043413e+00 
       1.984016414672e+00       4.183975775989e+00 
       2.030230097697e+00       3.956267516779e+00 
       2.077520233857e+00       3.740638013238e+00 
       2.125911897781e+00       3.536473280248e+00 
       2.175430747808e+00       3.343159877182e+00 
       2.226103039732e+00       3.160184903167e+00 
       2.277955640808e+00       2.986953333213e+00 
       2.331016044041e+00       2.823003702459e+00 
       2.385312382798e+00       2.667838441405e+00 
       2.440873445735e+00       2.521019543391e+00 
       2.497728692073e+00       2.382086582514e+00 
       2.555908267220e+00       2.250640172998e+00 
       2.615443018760e+00       2.126277310886e+00 
       2.676364512808e+00       2.008638007619e+00 
       2.738705050745e+00       1.897379443723e+00 
       2.802497686352e+00       1.792143961179e+00 
       2.867776243327e+00       1.692616147000e+00 
       2.934575333226e+00       1.598507838974e+00 
       3.002930373810e+00       1.509523316897e+00 
       3.072877607827e+00       1.425392956122e+00 
       3.144454122225e+00       1.345841790136e+00 
       3.217697867822e+00       1.270657151291e+00 
       3.292647679419e+00       1.199586670163e+00 
       3.369343296398e+00       1.132407970088e+00 
       3.447825383793e+00       1.068928845750e+00 
       3.528135553843e+00       1.008934683420e+00 
       3.610316388064e+00       9.522470325167e-01 
       3.694411459822e+00       8.986831807726e-01 
       3.780465357438e+00       8.480769095413e-01 
       3.868523707826e+00       8.002696795244e-01 
       3.958633200690e+00       7.551135252609e-01 
       4.050841613276e+00       7.124552793601e-01 
       4.145197835705e+00       6.721633421234e-01 
       4.241751896894e+00       6.341141770467e-01 
       4.340554991086e+00       5.981720898651e-01 
       4.441659504987e+00       5.642414157238e-01 
       4.545119045551e+00       5.322021931420e-01 
       4.650988468394e+00       5.019593619879e-01 
       4.759323906886e+00       4.734007109981e-01 
       4.870182801911e+00       4.464382077536e-01 
       4.983623932321e+00       4.209920868963e-01 
       5.099707446107e+00       3.969710164756e-01 
       5.218494892283e+00       3.742984712645e-01 
       5.340049253526e+00       3.529011362298e-01 
       5.464434979568e+00       3.327084491896e-01 
       5.591718021365e+00       3.136535321922e-01 
       5.721965866073e+00       2.956733489296e-01 
       5.855247572822e+00       2.787086623182e-01 
       5.991633809338e+00       2.627036411265e-01 
       6.131196889408e+00       2.476044905430e-01 
       6.274010811225e+00       2.333593949298e-01 
       6.420151296620e+00       2.199229744168e-01 
       6.569695831214e+00       2.072493050758e-01 
       6.722723705497e+00       1.952967577680e-01 
       6.879316056875e+00       1.840231472852e-01 
       7.039555912684e+00       1.733914877406e-01 
       7.203528234218e+00       1.633656303190e-01 
       7.371319961772e+00       1.539124803392e-01 
       7.543020060741e+00       1.449974746616e-01 
       7.718719568789e+00       1.365926095149e-01 
       7.898511644122e+00       1.286704307209e-01 
       8.082491614878e+00       1.212007158461e-01 
       8.270757029673e+00       1.141590199516e-01 
       8.463407709321e+00       1.075220139000e-01 
       8.660545799763e+00       1.012653699111e-01 
       8.862275826224e+00       9.536745690274e-02 
       9.068704748634e+00       8.981045606409e-02 
       9.279942018341e+00       8.457210223200e-02 
       9.496099636140e+00       7.963624233381e-02 
       9.717292211662e+00       7.498512624896e-02 
       9.943637024138e+00       7.060234003611e-02 
       1.017525408458e+01       6.647269787732e-02 
       1.041226619943e+01       6.258177863211e-02 
       1.065479903564e+01       5.891601800974e-02 
       1.090298118733e+01       5.546262414149e-02 
       1.115694424396e+01       5.220947816276e-02 
       1.141682286011e+01       4.914465096262e-02 
       1.168275482687e+01       4.625835412942e-02 
       1.195488114487e+01       4.353908092075e-02 
       1.223334609909e+01       4.097850178927e-02 
       1.251829733534e+01       3.856676149338e-02 
       1.280988593854e+01       3.629511363061e-02 
       1.310826651283e+01       3.415630277614e-02 
       1.341359726353e+01       3.214178426829e-02 
       1.372604008104e+01       3.024512484439e-02 
       1.404576062670e+01       2.845920375381e-02 
       1.437292842055e+01       2.677747628825e-02 
       1.470771693130e+01       2.519433600518e-02 
       1.505030366825e+01       2.370385871098e-02 
       1.540087027542e+01       2.230061572063e-02 
       1.575960262786e+01       2.097948277254e-02 
       1.612669093022e+01       1.973599735618e-02 
       1.650232981757e+01       1.856551096610e-02 
       1.688671845863e+01       1.746365310542e-02 
       1.728006066133e+01       1.642666070260e-02 
       1.768256498092e+01       1.545070370419e-02 
       1.809444483053e+01       1.453212189390e-02 
       1.851591859429e+01       1.366761142289e-02 
       1.894720974318e+01       1.285413217030e-02 
       1.938854695347e+01       1.208860098729e-02 
       1.984016422799e+01       1.136815860893e-02 
       2.030230102020e+01       1.069036448152e-02 
       2.077520236115e+01       1.005260880249e-02 
       2.125911898938e+01       9.452475672184e-03 
       2.175430748389e+01       8.887961581436e-03 
       2.226103040019e+01       8.356731484851e-03 
       2.277955640946e+01       7.857065845321e-03 
       2.331016044107e+01       7.387005826402e-03 
       2.385312382828e+01       6.944772011862e-03 
       2.440873445749e+01       6.528833261069e-03 
       2.497728692079e+01       6.137586238879e-03 
       2.555908267223e+01       5.769562984162e-03 
       2.615443018762e+01       5.423451463569e-03 
       2.676364512808e+01       5.097924995696e-03 
       2.738705050746e+01       4.791744993415e-03 
       2.802497686352e+01       4.503823349066e-03 
       2.867776243327e+01       4.233038382479e-03 
       2.934575333226e+01       3.978383640220e-03 
       3.002930373810e+01       3.738942261323e-03 
